<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26221RMFS0,D,12/05/21,000000,105.198,105.393,104.793,104.884,19.522
SU26221RMFS0,D,13/05/21,000000,104.884,105.576,104.1,104.636,237.625
SU26221RMFS0,D,14/05/21,000000,104.636,104.979,104.25,104.893,55.178
SU26221RMFS0,D,17/05/21,000000,104.893,105.1,104.25,104.873,8.327
SU26221RMFS0,D,18/05/21,000000,104.847,105.397,104.755,104.898,5.044
SU26221RMFS0,D,19/05/21,000000,104.755,105.246,104.501,104.758,9.336
SU26221RMFS0,D,20/05/21,000000,104.501,104.98,104.447,104.98,26.835
SU26221RMFS0,D,21/05/21,000000,105.3,105.3,104.669,104.9,1.237
SU26221RMFS0,D,24/05/21,000000,105.299,105.3,104.67,104.78,10.930
SU26221RMFS0,D,25/05/21,000000,105.24,105.241,104.452,104.691,6.715
SU26221RMFS0,D,26/05/21,000000,104.409,105.243,104.409,104.841,52.665
SU26221RMFS0,D,27/05/21,000000,105.009,105.01,104.703,104.872,14.837
SU26221RMFS0,D,28/05/21,000000,105.009,105.19,104.563,104.744,12.763
SU26221RMFS0,D,31/05/21,000000,104.743,104.882,104.494,104.66,38.806
SU26221RMFS0,D,01/06/21,000000,105.162,105.162,104.527,104.605,7.161
SU26221RMFS0,D,02/06/21,000000,104.558,104.792,104.301,104.646,29.773
SU26221RMFS0,D,03/06/21,000000,104.647,104.699,104.373,104.493,2.496
SU26221RMFS0,D,04/06/21,000000,104.511,104.596,104.099,104.327,1.930.260
SU26221RMFS0,D,07/06/21,000000,104.327,104.328,104.181,104.2,10.237
SU26221RMFS0,D,08/06/21,000000,104.321,104.321,103.61,103.799,969.934
SU26221RMFS0,D,09/06/21,000000,103.878,103.879,103.193,103.878,65.900
SU26221RMFS0,D,10/06/21,000000,103.878,104.24,103.603,104.237,37.565
SU26221RMFS0,D,11/06/21,000000,104.237,104.885,104.084,104.732,156.401
SU26221RMFS0,D,14/06/21,000000,104.732,104.899,104.401,104.67,5.544
SU26221RMFS0,D,15/06/21,000000,104.562,104.998,104.333,104.466,109.547
SU26221RMFS0,D,16/06/21,000000,104.1,104.799,104.1,104.6,32.395
SU26221RMFS0,D,17/06/21,000000,104.596,105.088,104.232,105.088,415.859
SU26221RMFS0,D,18/06/21,000000,104.603,105.55,104.601,105.55,230.910
SU26221RMFS0,D,21/06/21,000000,105.55,105.562,105.051,105.4,8.644
SU26221RMFS0,D,22/06/21,000000,105.399,105.399,105.045,105.199,17.405
SU26221RMFS0,D,23/06/21,000000,104.943,105.387,104.942,105.319,200.636
SU26221RMFS0,D,24/06/21,000000,105.319,105.679,104.903,105.494,483.270
SU26221RMFS0,D,25/06/21,000000,105.7,105.7,105.252,105.525,690.613
SU26221RMFS0,D,28/06/21,000000,105.5,105.776,104.962,105.253,182.210
SU26221RMFS0,D,29/06/21,000000,105.395,105.396,104.707,104.868,2.216
SU26221RMFS0,D,30/06/21,000000,104.707,104.956,104.7,104.9,200.013
SU26221RMFS0,D,01/07/21,000000,104.9,105.393,104.69,104.971,38.416
SU26221RMFS0,D,02/07/21,000000,104.971,104.989,104.403,104.952,6.252
SU26221RMFS0,D,05/07/21,000000,104.575,105,104.575,105,32.771
SU26221RMFS0,D,06/07/21,000000,104.98,105.387,104.8,105.091,2.135
SU26221RMFS0,D,07/07/21,000000,105.091,105.215,104.528,104.618,19.121
SU26221RMFS0,D,08/07/21,000000,104.618,104.999,104.418,104.671,106.560
SU26221RMFS0,D,09/07/21,000000,104.971,104.971,104.304,104.719,82.701
SU26221RMFS0,D,12/07/21,000000,104.72,104.994,104.077,104.647,82.688
SU26221RMFS0,D,13/07/21,000000,104.326,104.689,104.32,104.675,44.153
SU26221RMFS0,D,14/07/21,000000,104.679,104.694,104.305,104.694,117.231
SU26221RMFS0,D,15/07/21,000000,104.9,105.04,104.303,104.885,95.221
SU26221RMFS0,D,16/07/21,000000,104.993,104.993,104.548,104.841,56.061
SU26221RMFS0,D,19/07/21,000000,104.842,104.883,104.499,104.7,44.964
SU26221RMFS0,D,20/07/21,000000,104.767,105.099,104.355,105.098,19.938
SU26221RMFS0,D,21/07/21,000000,105.098,105.548,104.9,105.548,63.516
SU26221RMFS0,D,22/07/21,000000,105.548,106.189,105.52,106.116,120.218
SU26221RMFS0,D,23/07/21,000000,106.2,106.25,105.7,106.226,112.728
SU26221RMFS0,D,26/07/21,000000,106.226,106.33,105.053,106.328,33.213
SU26221RMFS0,D,27/07/21,000000,106.328,106.69,105.285,106.688,130.067
SU26221RMFS0,D,28/07/21,000000,106.693,106.871,106.51,106.791,76.587
SU26221RMFS0,D,29/07/21,000000,106.106,106.898,105.253,106.682,84.207
SU26221RMFS0,D,30/07/21,000000,106.682,107.093,105.908,107.088,20.546
SU26221RMFS0,D,02/08/21,000000,107.099,107.65,106.254,106.811,23.367
SU26221RMFS0,D,03/08/21,000000,106.798,106.95,106.35,106.593,128.177
SU26221RMFS0,D,04/08/21,000000,106.593,106.748,106,106.39,85.209
SU26221RMFS0,D,05/08/21,000000,106.399,106.496,106.1,106.441,56.719
SU26221RMFS0,D,06/08/21,000000,106.442,106.497,106.041,106.25,2.748
SU26221RMFS0,D,09/08/21,000000,106.496,106.496,105.301,105.896,85.145
SU26221RMFS0,D,10/08/21,000000,105.7,106.496,105.3,105.895,117.400
SU26221RMFS0,D,11/08/21,000000,105.702,106.495,105.504,105.648,818.338
SU26221RMFS0,D,12/08/21,000000,105.253,105.766,105.251,105.763,431.848
SU26221RMFS0,D,13/08/21,000000,105.797,105.987,105.5,105.987,14.165
SU26221RMFS0,D,16/08/21,000000,105.254,106.339,105.254,106.334,2.323
SU26221RMFS0,D,17/08/21,000000,106.397,106.798,106.14,106.498,470.703
SU26221RMFS0,D,18/08/21,000000,106.499,106.639,106.2,106.394,66.343
SU26221RMFS0,D,19/08/21,000000,106.355,106.355,105.854,105.95,143.924
SU26221RMFS0,D,20/08/21,000000,106.7,106.746,105.75,106.287,11.221
SU26221RMFS0,D,23/08/21,000000,106.288,106.298,105.676,105.896,12.309
SU26221RMFS0,D,24/08/21,000000,106.306,106.306,105.581,105.857,5.262
SU26221RMFS0,D,25/08/21,000000,106.1,106.22,105.325,105.484,435.520
SU26221RMFS0,D,26/08/21,000000,105.498,105.498,104.901,104.901,4.974
SU26221RMFS0,D,27/08/21,000000,104.901,105.599,104.683,105.599,5.201
SU26221RMFS0,D,30/08/21,000000,105.748,105.748,105.222,105.398,109.328
SU26221RMFS0,D,31/08/21,000000,105.321,105.738,104.711,105.695,11.232
SU26221RMFS0,D,01/09/21,000000,105.7,105.94,105.516,105.789,202.240
SU26221RMFS0,D,02/09/21,000000,105.789,105.898,105.3,105.63,1.328
SU26221RMFS0,D,03/09/21,000000,105.641,105.898,105.445,105.699,1.892
SU26221RMFS0,D,06/09/21,000000,105.945,105.946,105,105.599,2.872
SU26221RMFS0,D,07/09/21,000000,105.599,105.897,104.901,105.448,2.057
SU26221RMFS0,D,08/09/21,000000,105.448,105.9,105.001,105.598,84.405
SU26221RMFS0,D,09/09/21,000000,105.599,105.9,104.932,105.595,42.086
SU26221RMFS0,D,10/09/21,000000,105.945,105.946,104.925,105.697,55.282
SU26221RMFS0,D,13/09/21,000000,105.005,105.845,105.005,105.845,320.588
SU26221RMFS0,D,14/09/21,000000,105.9,105.9,105.314,105.5,31.259
SU26221RMFS0,D,15/09/21,000000,105.947,105.947,105.2,105.465,35.361
SU26221RMFS0,D,16/09/21,000000,105.919,105.998,105.2,105.301,7.777
SU26221RMFS0,D,17/09/21,000000,105.301,105.646,104.951,105.077,61.327
SU26221RMFS0,D,20/09/21,000000,105.077,105.682,104.031,104.391,38.521
SU26221RMFS0,D,21/09/21,000000,104.917,104.917,103.95,104.629,45.962
SU26221RMFS0,D,22/09/21,000000,104.7,104.915,104.401,104.636,96.490
SU26221RMFS0,D,23/09/21,000000,104.447,104.5,103.93,104.095,40.324
SU26221RMFS0,D,24/09/21,000000,104.399,104.399,103.571,103.571,7.915
SU26221RMFS0,D,27/09/21,000000,103.889,104.636,103.008,103.5,168.184
SU26221RMFS0,D,28/09/21,000000,103.501,104.3,103.043,103.482,274.997
SU26221RMFS0,D,29/09/21,000000,103.126,103.729,103.112,103.369,331.916
SU26221RMFS0,D,30/09/21,000000,103.404,103.985,103.05,103.457,182.500
SU26221RMFS0,D,01/10/21,000000,103.457,103.997,102.721,103.161,92.671
SU26221RMFS0,D,04/10/21,000000,103.161,103.844,102.02,102.39,61.195
SU26221RMFS0,D,05/10/21,000000,102.985,102.985,101,101.438,99.468
SU26221RMFS0,D,06/10/21,000000,101.438,101.905,100.302,101.102,24.867
SU26221RMFS0,D,07/10/21,000000,101.102,102.351,100.7,102.351,115.468
SU26221RMFS0,D,08/10/21,000000,102.351,102.789,101.831,102.616,36.213
SU26221RMFS0,D,11/10/21,000000,102.794,102.795,101.99,102.415,26.362
SU26221RMFS0,D,12/10/21,000000,102.6,102.6,101.904,102.198,23.717
SU26221RMFS0,D,13/10/21,000000,102.198,102.797,101.777,102.79,190.559
SU26221RMFS0,D,14/10/21,000000,102.797,102.894,102.202,102.689,12.416
SU26221RMFS0,D,15/10/21,000000,102.898,102.994,102.001,102.583,15.465
SU26221RMFS0,D,18/10/21,000000,102.578,102.578,101.89,102.322,11.546
SU26221RMFS0,D,19/10/21,000000,102.3,102.577,102.106,102.421,11.445
SU26221RMFS0,D,20/10/21,000000,102.224,102.394,101.702,102.013,26.049
SU26221RMFS0,D,21/10/21,000000,102.013,102.5,101.221,101.476,17.079
SU26221RMFS0,D,22/10/21,000000,101.694,101.696,99.8,100.347,168.888
SU26221RMFS0,D,25/10/21,000000,100.348,100.734,98.81,99.038,205.793
SU26221RMFS0,D,26/10/21,000000,99.038,99.22,98.404,98.7,9.263
SU26221RMFS0,D,27/10/21,000000,98.699,99.36,98.501,99.227,118.629
SU26221RMFS0,D,28/10/21,000000,99.359,99.739,97.682,98.196,7.930
SU26221RMFS0,D,29/10/21,000000,98.196,99.859,97.491,97.85,19.739
SU26221RMFS0,D,01/11/21,000000,97.964,97.964,96.75,96.99,26.100
SU26221RMFS0,D,02/11/21,000000,97.699,97.699,96.505,96.852,113.064
SU26221RMFS0,D,03/11/21,000000,96.852,97.24,96.72,97.093,124.914
SU26221RMFS0,D,05/11/21,000000,97.093,97.51,96.576,97.019,56.071
SU26221RMFS0,D,08/11/21,000000,97.019,97.848,97.002,97.799,18.162
SU26221RMFS0,D,09/11/21,000000,97.7,98.632,97.7,98.516,127.633
SU26221RMFS0,D,10/11/21,000000,98.748,99.443,98.31,99.443,156.680
SU26221RMFS0,D,11/11/21,000000,99.495,99.495,98.826,99.032,24.232
SU26221RMFS0,D,12/11/21,000000,99.489,99.489,97.872,98.541,45.883
SU26221RMFS0,D,15/11/21,000000,98.55,98.55,97.299,97.299,73.584
SU26221RMFS0,D,16/11/21,000000,97.49,97.674,96.839,97.191,98.255
SU26221RMFS0,D,17/11/21,000000,97.995,97.997,97.003,97.492,13.372
SU26221RMFS0,D,18/11/21,000000,97.492,97.547,96.15,96.747,139.207
SU26221RMFS0,D,19/11/21,000000,96.573,96.95,96.15,96.185,11.234
SU26221RMFS0,D,22/11/21,000000,96.185,96.5,94.502,94.821,631.144
SU26221RMFS0,D,23/11/21,000000,94.821,95.21,94.101,95.14,693.229
SU26221RMFS0,D,24/11/21,000000,95.402,95.402,94.503,94.867,170.386
SU26221RMFS0,D,25/11/21,000000,94.894,95.999,94.5,95.997,544.269
SU26221RMFS0,D,26/11/21,000000,95.988,95.997,94.715,95.938,279.444
SU26221RMFS0,D,29/11/21,000000,96,96.765,95.753,96.696,1.569.606
SU26221RMFS0,D,30/11/21,000000,96.764,96.764,95.931,96.5,573.609
SU26221RMFS0,D,01/12/21,000000,96.694,96.694,95.511,95.937,10.139
SU26221RMFS0,D,02/12/21,000000,96.477,96.48,95.5,96.269,110.219
SU26221RMFS0,D,03/12/21,000000,96.269,96.519,95.705,95.998,31.933
SU26221RMFS0,D,06/12/21,000000,95.998,96.214,94.83,95.121,1.055.287
SU26221RMFS0,D,07/12/21,000000,95.122,95.838,94.48,95.395,1.082.005
SU26221RMFS0,D,08/12/21,000000,95.095,95.542,94.63,95.299,111.091
SU26221RMFS0,D,09/12/21,000000,95.278,95.546,94.967,95.546,147.969
SU26221RMFS0,D,10/12/21,000000,95.518,95.52,95.211,95.52,111.508
SU26221RMFS0,D,13/12/21,000000,95.52,95.546,95,95.389,6.745
SU26221RMFS0,D,14/12/21,000000,95.003,95.377,94.78,94.811,77.746
SU26221RMFS0,D,15/12/21,000000,94.815,95.358,94.8,95.1,71.951
SU26221RMFS0,D,16/12/21,000000,95.1,95.739,94.03,95.295,90.576
SU26221RMFS0,D,17/12/21,000000,95.372,96.297,95.06,96.192,18.310
SU26221RMFS0,D,20/12/21,000000,96.193,96.524,95.5,96.251,38.401
SU26221RMFS0,D,21/12/21,000000,96.251,96.469,95.425,96,18.009
SU26221RMFS0,D,22/12/21,000000,96,96.37,95.703,95.91,95.195
SU26221RMFS0,D,23/12/21,000000,95.921,96.485,95.918,96.082,39.770
SU26221RMFS0,D,24/12/21,000000,96.085,96.325,95.786,96.15,28.585
SU26221RMFS0,D,27/12/21,000000,96.318,96.329,96.036,96.319,11.511
SU26221RMFS0,D,28/12/21,000000,96.329,96.748,95.86,96.336,37.300
SU26221RMFS0,D,29/12/21,000000,96.981,96.981,95.615,96.127,171.877
SU26221RMFS0,D,30/12/21,000000,96.586,96.587,96.086,96.5,17.263
SU26221RMFS0,D,03/01/22,000000,96.5,97.825,96.202,96.7,5.290
SU26221RMFS0,D,04/01/22,000000,96.7,96.949,96.6,96.948,2.001
SU26221RMFS0,D,05/01/22,000000,96.802,96.994,96.101,96.296,13.377
SU26221RMFS0,D,06/01/22,000000,96.101,96.96,95.735,96,9.957
SU26221RMFS0,D,10/01/22,000000,96,96.02,95.05,95.2,123.091
SU26221RMFS0,D,11/01/22,000000,95.199,95.491,94.38,94.644,116.463
SU26221RMFS0,D,12/01/22,000000,94.706,94.848,94.207,94.207,617.615
SU26221RMFS0,D,13/01/22,000000,94.207,94.67,92.201,92.3,283.618
SU26221RMFS0,D,14/01/22,000000,92.201,92.69,89.538,91.097,278.009
SU26221RMFS0,D,17/01/22,000000,92.49,92.492,89.055,89.9,70.301
SU26221RMFS0,D,18/01/22,000000,91.288,91.288,89.106,90.244,47.827
SU26221RMFS0,D,19/01/22,000000,90.26,91.443,89.31,90.967,134.750
SU26221RMFS0,D,20/01/22,000000,91.25,91.25,89.831,90.3,51.865
SU26221RMFS0,D,21/01/22,000000,90.745,91.099,89.901,90.1,256.818
SU26221RMFS0,D,24/01/22,000000,90.101,90.25,87.5,88.13,2.264.834
SU26221RMFS0,D,25/01/22,000000,88.299,89.48,87.604,88.149,1.561.302
SU26221RMFS0,D,26/01/22,000000,88.15,89.696,87.114,87.599,62.145
SU26221RMFS0,D,27/01/22,000000,88.739,89.869,87.126,89.2,86.593
SU26221RMFS0,D,28/01/22,000000,89.25,90.233,88.999,89.269,1.076.121
SU26221RMFS0,D,31/01/22,000000,89.269,90.788,88.22,89.667,714.768
SU26221RMFS0,D,01/02/22,000000,89.667,90.26,89.259,89.799,65.422
SU26221RMFS0,D,02/02/22,000000,89.8,90.89,89.201,90.026,676.845
SU26221RMFS0,D,03/02/22,000000,90.794,90.89,89.483,89.7,18.233
SU26221RMFS0,D,04/02/22,000000,89.701,90.393,89.701,89.847,10.678
SU26221RMFS0,D,07/02/22,000000,89.849,90.885,89.591,89.792,24.457
SU26221RMFS0,D,08/02/22,000000,89.983,89.984,89.502,89.882,37.817
SU26221RMFS0,D,09/02/22,000000,89.989,89.989,89.7,89.91,30.911
SU26221RMFS0,D,10/02/22,000000,90.399,90.9,89.472,89.5,20.038
SU26221RMFS0,D,11/02/22,000000,89.997,89.997,87.001,87.053,137.077
SU26221RMFS0,D,14/02/22,000000,87.056,87.797,85.061,85.884,302.823
SU26221RMFS0,D,15/02/22,000000,85.885,87.86,85.607,87.859,44.557
SU26221RMFS0,D,16/02/22,000000,88.993,88.993,87.859,88.536,87.635
SU26221RMFS0,D,17/02/22,000000,88.539,89.072,87.099,87.12,142.259
SU26221RMFS0,D,18/02/22,000000,87.12,88.388,86.662,86.935,3.713
SU26221RMFS0,D,21/02/22,000000,86.935,87.54,82.241,82.9,148.409
SU26221RMFS0,D,22/02/22,000000,82,83.949,80.345,81.336,924.175
SU26221RMFS0,D,24/02/22,000000,77.999,78,66.633,69,76.292
SU26221RMFS0,D,25/02/22,000000,67.501,74.425,63.647,73.1,1.812.923
SU26221RMFS0,D,21/03/22,000000,60,70,60,68.891,104.746
SU26221RMFS0,D,22/03/22,000000,68.891,70.5,68.88,70.098,237.427
SU26221RMFS0,D,23/03/22,000000,70.199,71.631,68,68.6,42.234
SU26221RMFS0,D,24/03/22,000000,68.601,69.9,65.161,69.598,31.426
SU26221RMFS0,D,25/03/22,000000,69.598,70.495,68.201,68.39,111.437
SU26221RMFS0,D,28/03/22,000000,68.5,69.345,67.999,68.334,194.261
SU26221RMFS0,D,29/03/22,000000,68.99,71.95,68.206,71.65,105.504
SU26221RMFS0,D,30/03/22,000000,71.7,76.499,71.46,76.129,68.588
SU26221RMFS0,D,31/03/22,000000,77.489,78.38,75.3,78.379,45.474
SU26221RMFS0,D,01/04/22,000000,78.379,78.4,77.3,77.4,27.518
SU26221RMFS0,D,04/04/22,000000,77.4,77.929,75.708,76.29,45.818
SU26221RMFS0,D,05/04/22,000000,76.302,77.496,75.79,75.999,15.913
SU26221RMFS0,D,06/04/22,000000,75.999,75.999,74.94,75.247,26.339
SU26221RMFS0,D,07/04/22,000000,75.122,76.551,74.103,76.156,55.881
SU26221RMFS0,D,08/04/22,000000,76.786,80.997,76.001,80.725,77.970
SU26221RMFS0,D,11/04/22,000000,80.998,82.998,80.821,81.302,36.648
SU26221RMFS0,D,12/04/22,000000,81.537,81.913,80.725,81.598,41.426
SU26221RMFS0,D,13/04/22,000000,81.62,82.83,81.225,82.602,11.889
SU26221RMFS0,D,14/04/22,000000,82.83,83.749,82.436,82.599,154.760
SU26221RMFS0,D,15/04/22,000000,82.598,82.598,81.2,82.156,1.113.458
SU26221RMFS0,D,18/04/22,000000,82.162,83.353,81.202,83.131,1.384.792
SU26221RMFS0,D,19/04/22,000000,83.237,84.89,82.803,84.598,1.326.731
SU26221RMFS0,D,20/04/22,000000,84.504,85.843,84,85.576,1.127.847
SU26221RMFS0,D,21/04/22,000000,85.999,86.985,85.544,86.321,823.705
SU26221RMFS0,D,22/04/22,000000,86.321,87.578,85.88,86.057,433.320
SU26221RMFS0,D,25/04/22,000000,85.881,86.6,84.858,85.295,177.930
SU26221RMFS0,D,26/04/22,000000,85.12,86.857,84.603,85.65,24.224
SU26221RMFS0,D,27/04/22,000000,85.653,86.679,85.11,85.699,81.513
SU26221RMFS0,D,28/04/22,000000,85.7,86.497,85.207,85.699,39.519
SU26221RMFS0,D,29/04/22,000000,85.8,86.86,85.51,85.746,85.834
SU26221RMFS0,D,04/05/22,000000,85.746,85.999,84.745,84.899,10.375
SU26221RMFS0,D,05/05/22,000000,84.899,85.424,84.249,84.43,7.034
SU26221RMFS0,D,06/05/22,000000,84.43,85,84.25,84.796,21.989
SU26221RMFS0,D,11/05/22,000000,85,85.427,84.492,84.495,3.294
SU26221RMFS0,D,12/05/22,000000,84.491,84.8,84.05,84.339,21.276
SU26221RMFS0,D,13/05/22,000000,84.675,84.675,83.52,84.228,7.012
SU26221RMFS0,D,16/05/22,000000,84.234,84.539,83.601,84.398,8.884
SU26221RMFS0,D,17/05/22,000000,84.398,84.64,84.109,84.474,170.290
SU26221RMFS0,D,18/05/22,000000,84.474,84.6,84.001,84.54,908.639
SU26221RMFS0,D,19/05/22,000000,84.679,85.182,84.104,84.87,157.418
SU26221RMFS0,D,20/05/22,000000,84.87,85.5,84.86,85.49,496.107
SU26221RMFS0,D,23/05/22,000000,85.5,86.596,84.1,85.335,8.511
SU26221RMFS0,D,24/05/22,000000,85.348,85.988,84.412,85.601,1.271.438
SU26221RMFS0,D,25/05/22,000000,85.76,89.1,85.6,88.854,322.909
SU26221RMFS0,D,26/05/22,000000,88.855,90,87.445,89.2,355.623
SU26221RMFS0,D,27/05/22,000000,89.2,90.22,88.782,88.99,47.251
SU26221RMFS0,D,30/05/22,000000,88.99,89.185,88.5,88.8,26.779
SU26221RMFS0,D,31/05/22,000000,87.912,89.17,87.662,89.17,150.163
SU26221RMFS0,D,01/06/22,000000,89.22,91.8,88.78,90.733,370.738
SU26221RMFS0,D,02/06/22,000000,91.8,91.8,90.45,91.049,395.194
SU26221RMFS0,D,03/06/22,000000,91.199,91.501,90.454,91.35,1.079.453
SU26221RMFS0,D,06/06/22,000000,91.416,92,91.151,92,223.682
SU26221RMFS0,D,07/06/22,000000,92.005,92.389,91.851,92.012,120.991
SU26221RMFS0,D,08/06/22,000000,92.012,92.099,91,91.841,862.318
SU26221RMFS0,D,09/06/22,000000,91.841,92.28,91.295,92.199,420.870
SU26221RMFS0,D,10/06/22,000000,92.389,93.5,91.401,91.5,556.972
SU26221RMFS0,D,14/06/22,000000,91.496,92.399,91.05,91.35,435.618
SU26221RMFS0,D,15/06/22,000000,91.997,91.997,91.172,91.588,408.868
SU26221RMFS0,D,16/06/22,000000,91.589,93,91.25,92.2,591.718
SU26221RMFS0,D,17/06/22,000000,92.951,92.997,91.83,92.25,151.811
SU26221RMFS0,D,20/06/22,000000,92.498,92.499,92.01,92.479,23.912
SU26221RMFS0,D,21/06/22,000000,92.481,92.895,92.3,92.799,46.074
SU26221RMFS0,D,22/06/22,000000,92.8,93,92.385,92.9,34.202
SU26221RMFS0,D,23/06/22,000000,92.475,93.5,92.3,93.402,32.772
SU26221RMFS0,D,24/06/22,000000,93.717,93.717,92.799,93.6,1.694.119
SU26221RMFS0,D,27/06/22,000000,93.717,94.446,93.461,94.372,1.107.013
SU26221RMFS0,D,28/06/22,000000,94.372,94.499,93.802,94.141,22.461
SU26221RMFS0,D,29/06/22,000000,94.141,94.496,93.8,94.05,71.126
SU26221RMFS0,D,30/06/22,000000,94,94.5,93.502,93.7,160.418
SU26221RMFS0,D,01/07/22,000000,93.783,93.8,91.999,93.351,26.863
SU26221RMFS0,D,04/07/22,000000,93.351,94.152,92.02,92.36,128.364
SU26221RMFS0,D,05/07/22,000000,92.36,92.626,91.202,92.003,542.100
SU26221RMFS0,D,06/07/22,000000,92.003,92.33,91.96,92.25,14.727
SU26221RMFS0,D,07/07/22,000000,92.25,93.044,92.139,92.35,19.720
SU26221RMFS0,D,08/07/22,000000,92.48,92.95,92,92.02,249.027
SU26221RMFS0,D,11/07/22,000000,92.02,92.561,91.8,91.853,38.268
SU26221RMFS0,D,12/07/22,000000,92.37,92.37,91.034,91.788,1.252.760
SU26221RMFS0,D,13/07/22,000000,91.793,92.361,91.426,91.45,131.649
SU26221RMFS0,D,14/07/22,000000,91.5,91.998,91.245,91.681,1.234.991
SU26221RMFS0,D,15/07/22,000000,91.61,92.253,91.427,91.97,98.279
SU26221RMFS0,D,18/07/22,000000,91.825,91.969,91.426,91.6,16.898
SU26221RMFS0,D,19/07/22,000000,91.959,91.959,91.466,91.71,33.938
SU26221RMFS0,D,20/07/22,000000,91.71,92.03,91.513,91.815,733.105
SU26221RMFS0,D,21/07/22,000000,91.822,92.68,91.821,92.45,394.829
SU26221RMFS0,D,22/07/22,000000,92.5,94.898,92.45,93.848,2.544.530
SU26221RMFS0,D,25/07/22,000000,93.848,94.019,92.901,93.515,48.335
SU26221RMFS0,D,26/07/22,000000,93.799,93.8,93.1,93.47,1.811.573
SU26221RMFS0,D,27/07/22,000000,93.611,93.611,93.15,93.15,161.944
SU26221RMFS0,D,28/07/22,000000,93.15,93.7,93.15,93.55,132.537
SU26221RMFS0,D,29/07/22,000000,93.408,94.016,93.381,93.6,118.942
SU26221RMFS0,D,01/08/22,000000,93.601,94.017,93.399,93.5,217.696
SU26221RMFS0,D,02/08/22,000000,93.502,93.793,93.3,93.3,934.572
SU26221RMFS0,D,03/08/22,000000,93.706,93.706,93.1,93.2,293.501
SU26221RMFS0,D,04/08/22,000000,93.689,93.689,92.9,93.499,259.563
SU26221RMFS0,D,05/08/22,000000,93.679,93.774,93.201,93.341,38.275
SU26221RMFS0,D,08/08/22,000000,93.3,93.58,93.201,93.36,12.619
SU26221RMFS0,D,09/08/22,000000,93.361,93.644,93.361,93.389,14.770
SU26221RMFS0,D,10/08/22,000000,93.555,93.63,93.099,93.099,30.874
SU26221RMFS0,D,11/08/22,000000,93.15,93.298,92.416,92.615,61.609
SU26221RMFS0,D,12/08/22,000000,92.615,92.797,92.2,92.51,61.902
SU26221RMFS0,D,15/08/22,000000,92.65,92.8,92.223,92.552,63.214
SU26221RMFS0,D,16/08/22,000000,92.6,92.899,92.5,92.876,7.715
SU26221RMFS0,D,17/08/22,000000,92.88,93.397,92.704,92.947,20.115
SU26221RMFS0,D,18/08/22,000000,92.959,93.767,92.61,92.898,24.050
SU26221RMFS0,D,19/08/22,000000,93.151,93.151,92.302,92.5,298.015
SU26221RMFS0,D,22/08/22,000000,92.497,92.863,92.345,92.364,18.811
SU26221RMFS0,D,23/08/22,000000,92.55,92.552,91.5,92.15,1.191.383
SU26221RMFS0,D,24/08/22,000000,92.195,92.195,91.916,92.167,36.593
SU26221RMFS0,D,25/08/22,000000,92.195,92.585,92.107,92.35,1.200.652
SU26221RMFS0,D,26/08/22,000000,92.4,92.597,92.301,92.34,8.284
SU26221RMFS0,D,29/08/22,000000,92.396,92.397,92.19,92.19,76.965
SU26221RMFS0,D,30/08/22,000000,92.19,92.395,92.113,92.336,14.887
SU26221RMFS0,D,31/08/22,000000,92.3,92.999,92.011,92.1,500.593
SU26221RMFS0,D,01/09/22,000000,92.39,92.496,92.201,92.345,52.275
SU26221RMFS0,D,02/09/22,000000,92.346,92.547,92.246,92.5,227.182
SU26221RMFS0,D,05/09/22,000000,92.547,92.66,92.409,92.657,228.331
SU26221RMFS0,D,06/09/22,000000,92.63,92.804,92.62,92.741,346.116
SU26221RMFS0,D,07/09/22,000000,92.804,92.82,92.621,92.725,122.081
SU26221RMFS0,D,08/09/22,000000,92.73,92.818,92.203,92.25,59.180
SU26221RMFS0,D,09/09/22,000000,92.599,92.599,92.248,92.25,70.596
SU26221RMFS0,D,12/09/22,000000,92.467,92.582,92.112,92.577,239.198
SU26221RMFS0,D,13/09/22,000000,92.399,92.577,92.114,92.439,47.497
SU26221RMFS0,D,14/09/22,000000,92.439,92.595,92.06,92.589,9.901
SU26221RMFS0,D,15/09/22,000000,92.4,92.622,92.3,92.622,126.093
SU26221RMFS0,D,16/09/22,000000,92.547,92.819,91.4,91.7,219.321
SU26221RMFS0,D,19/09/22,000000,92.399,92.399,90.114,90.574,512.568
SU26221RMFS0,D,20/09/22,000000,90.579,90.599,86.504,87.557,550.822
SU26221RMFS0,D,21/09/22,000000,83.2,91.246,83.2,88.311,2.562.183
SU26221RMFS0,D,22/09/22,000000,88.313,89.881,86.551,86.98,2.458.218
SU26221RMFS0,D,23/09/22,000000,87.496,87.496,85.56,85.942,776.082
SU26221RMFS0,D,26/09/22,000000,85.911,85.942,82.25,84.401,60.630
SU26221RMFS0,D,27/09/22,000000,84.401,85.556,84.36,85.515,176.696
SU26221RMFS0,D,28/09/22,000000,85.529,85.598,84.163,84.36,410.727
SU26221RMFS0,D,29/09/22,000000,84.36,84.803,82.957,83.3,44.158
SU26221RMFS0,D,30/09/22,000000,84.1,84.1,82.007,82.886,76.328
SU26221RMFS0,D,03/10/22,000000,82.886,85.298,82.679,84.564,115.560
