<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26218RMFS6,D,13/05/21,000000,110.518,110.7,110.109,110.399,35.626
SU26218RMFS6,D,14/05/21,000000,110.122,110.732,110.122,110.7,12.642
SU26218RMFS6,D,17/05/21,000000,110.698,110.84,110.422,110.617,16.162
SU26218RMFS6,D,18/05/21,000000,111.04,111.04,110.612,110.812,18.475
SU26218RMFS6,D,19/05/21,000000,110.981,110.982,110.4,110.575,68.612
SU26218RMFS6,D,20/05/21,000000,110.894,110.894,110.5,110.79,104.661
SU26218RMFS6,D,21/05/21,000000,110.989,110.989,110.653,110.695,68.085
SU26218RMFS6,D,24/05/21,000000,110.849,110.85,110.601,110.679,106.954
SU26218RMFS6,D,25/05/21,000000,110.922,110.922,110.43,110.548,14.214
SU26218RMFS6,D,26/05/21,000000,110.719,110.719,110.4,110.549,117.127
SU26218RMFS6,D,27/05/21,000000,110.385,110.828,110.385,110.62,36.485
SU26218RMFS6,D,28/05/21,000000,110.598,110.771,110.35,110.553,106.373
SU26218RMFS6,D,31/05/21,000000,110.7,110.81,109.97,110.463,149.379
SU26218RMFS6,D,01/06/21,000000,110.507,110.678,110.01,110.371,92.566
SU26218RMFS6,D,02/06/21,000000,110.487,110.487,110.062,110.445,116.070
SU26218RMFS6,D,03/06/21,000000,110.439,110.44,110.1,110.147,61.151
SU26218RMFS6,D,04/06/21,000000,110.805,110.805,109.802,110,138.293
SU26218RMFS6,D,07/06/21,000000,110.001,110.169,109.521,109.761,18.758
SU26218RMFS6,D,08/06/21,000000,109.978,109.978,109.3,109.429,126.387
SU26218RMFS6,D,09/06/21,000000,109.303,109.426,109.05,109.4,57.646
SU26218RMFS6,D,10/06/21,000000,109.011,109.899,109.011,109.899,80.623
SU26218RMFS6,D,11/06/21,000000,109.305,110.592,109.305,110.304,250.357
SU26218RMFS6,D,14/06/21,000000,109.305,110.697,109.305,110.348,31.984
SU26218RMFS6,D,15/06/21,000000,110.004,110.52,110.004,110.11,31.733
SU26218RMFS6,D,16/06/21,000000,109.744,110.119,109.71,109.988,85.155
SU26218RMFS6,D,17/06/21,000000,110.257,110.31,109.8,110.3,72.685
SU26218RMFS6,D,18/06/21,000000,110.329,110.899,110.106,110.898,143.123
SU26218RMFS6,D,21/06/21,000000,110.899,110.899,110.561,110.74,65.918
SU26218RMFS6,D,22/06/21,000000,110.568,110.846,110.296,110.489,9.594
SU26218RMFS6,D,23/06/21,000000,110.5,110.841,110.26,110.65,171.625
SU26218RMFS6,D,24/06/21,000000,110.879,111.098,110.493,110.873,57.974
SU26218RMFS6,D,25/06/21,000000,111.098,111.098,110.508,110.7,16.271
SU26218RMFS6,D,28/06/21,000000,110.456,110.898,110.456,110.5,56.238
SU26218RMFS6,D,29/06/21,000000,110.312,110.588,110.053,110.2,14.895
SU26218RMFS6,D,30/06/21,000000,110.227,110.648,110.009,110.399,53.159
SU26218RMFS6,D,01/07/21,000000,110.649,110.65,110.14,110.48,3.079
SU26218RMFS6,D,02/07/21,000000,110.479,110.479,110.25,110.474,6.895
SU26218RMFS6,D,05/07/21,000000,110.502,110.69,110.316,110.499,69.412
SU26218RMFS6,D,06/07/21,000000,110.896,110.9,110.356,110.362,14.751
SU26218RMFS6,D,07/07/21,000000,110.401,110.401,110.28,110.377,13.695
SU26218RMFS6,D,08/07/21,000000,110.214,110.214,110.028,110.19,10.824
SU26218RMFS6,D,09/07/21,000000,110.335,110.45,110.129,110.35,77.512
SU26218RMFS6,D,12/07/21,000000,110.494,110.494,110,110.188,56.446
SU26218RMFS6,D,13/07/21,000000,110.398,110.398,110.016,110.198,75.181
SU26218RMFS6,D,14/07/21,000000,110.197,110.197,110,110.12,57.772
SU26218RMFS6,D,15/07/21,000000,110.199,110.4,110,110.25,39.673
SU26218RMFS6,D,16/07/21,000000,110.247,110.49,109.69,110.243,79.483
SU26218RMFS6,D,19/07/21,000000,110.009,110.227,108,110,118.839
SU26218RMFS6,D,20/07/21,000000,110.488,110.598,109.739,110.509,47.856
SU26218RMFS6,D,21/07/21,000000,109.81,110.95,109.81,110.92,56.111
SU26218RMFS6,D,22/07/21,000000,110.939,111.685,110.751,111.551,150.000
SU26218RMFS6,D,23/07/21,000000,111.599,111.9,111.412,111.751,183.903
SU26218RMFS6,D,26/07/21,000000,111.97,111.999,111.544,111.899,17.814
SU26218RMFS6,D,27/07/21,000000,111.568,112.33,111.568,112.299,350.771
SU26218RMFS6,D,28/07/21,000000,112.299,112.582,112.006,112.052,381.240
SU26218RMFS6,D,29/07/21,000000,112.297,112.499,112.104,112.348,250.914
SU26218RMFS6,D,30/07/21,000000,111.904,112.685,111.904,112.547,320.555
SU26218RMFS6,D,02/08/21,000000,112.547,112.547,112.001,112.12,98.020
SU26218RMFS6,D,03/08/21,000000,112.12,112.356,111.86,111.999,824.099
SU26218RMFS6,D,04/08/21,000000,112.156,112.186,111.5,111.797,256.995
SU26218RMFS6,D,05/08/21,000000,111.602,112.399,111.602,111.899,29.271
SU26218RMFS6,D,06/08/21,000000,111.899,112.211,111.503,111.997,24.476
SU26218RMFS6,D,09/08/21,000000,111.681,112.298,111.4,111.4,32.234
SU26218RMFS6,D,10/08/21,000000,111.402,111.57,111.27,111.452,31.875
SU26218RMFS6,D,11/08/21,000000,111.103,111.542,111.103,111.467,2.889.873
SU26218RMFS6,D,12/08/21,000000,111.498,111.568,111.271,111.277,171.634
SU26218RMFS6,D,13/08/21,000000,111.099,111.936,111.099,111.561,5.320
SU26218RMFS6,D,16/08/21,000000,111.847,112.265,111.48,112.066,84.750
SU26218RMFS6,D,17/08/21,000000,111.662,112.664,111.662,112.321,70.004
SU26218RMFS6,D,18/08/21,000000,111.97,112.493,111.97,112.071,147.765
SU26218RMFS6,D,19/08/21,000000,112.485,112.486,111.7,111.851,22.276
SU26218RMFS6,D,20/08/21,000000,112.441,112.441,111.691,111.998,13.272
SU26218RMFS6,D,23/08/21,000000,111.804,112.216,111.562,111.562,63.771
SU26218RMFS6,D,24/08/21,000000,111.57,111.946,111.37,111.5,33.615
SU26218RMFS6,D,25/08/21,000000,111.5,111.579,111.37,111.37,689.928
SU26218RMFS6,D,26/08/21,000000,111.615,111.615,111.103,111.289,53.936
SU26218RMFS6,D,27/08/21,000000,111.298,111.59,111.098,111.418,116.641
SU26218RMFS6,D,30/08/21,000000,111.587,111.588,111.3,111.328,39.262
SU26218RMFS6,D,31/08/21,000000,111.443,111.768,111.22,111.739,7.206
SU26218RMFS6,D,01/09/21,000000,111.899,112,111.402,111.68,29.195
SU26218RMFS6,D,02/09/21,000000,111.748,111.748,111.168,111.227,5.202
SU26218RMFS6,D,03/09/21,000000,111.694,111.694,111.107,111.371,339.884
SU26218RMFS6,D,06/09/21,000000,111.567,111.569,111.19,111.495,12.813
SU26218RMFS6,D,07/09/21,000000,111.34,111.486,111.155,111.349,30.750
SU26218RMFS6,D,08/09/21,000000,111.563,111.563,111.07,111.449,37.256
SU26218RMFS6,D,09/09/21,000000,111.576,111.576,111,111.3,12.512
SU26218RMFS6,D,10/09/21,000000,111.57,111.699,111,111.476,14.021
SU26218RMFS6,D,13/09/21,000000,111.508,111.68,111.508,111.52,52.910
SU26218RMFS6,D,14/09/21,000000,111.658,111.658,111.16,111.329,7.605
SU26218RMFS6,D,15/09/21,000000,111.58,111.58,110.96,111.2,14.306
SU26218RMFS6,D,16/09/21,000000,111.285,111.288,111.02,111.02,4.681
SU26218RMFS6,D,17/09/21,000000,111.286,111.653,110.904,110.996,76.921
SU26218RMFS6,D,20/09/21,000000,111.002,111.002,110.252,110.398,1.246.435
SU26218RMFS6,D,21/09/21,000000,110.303,110.749,110.295,110.4,600.438
SU26218RMFS6,D,22/09/21,000000,110.972,110.972,110.2,110.477,716.424
SU26218RMFS6,D,23/09/21,000000,110.3,110.3,109.58,110.019,1.272.536
SU26218RMFS6,D,24/09/21,000000,110.884,110.884,109.21,109.489,35.681
SU26218RMFS6,D,27/09/21,000000,110.494,110.494,109.024,109.509,68.388
SU26218RMFS6,D,28/09/21,000000,109.795,109.795,109.006,109.49,327.745
SU26218RMFS6,D,29/09/21,000000,109.005,109.644,109.005,109.401,601.640
SU26218RMFS6,D,30/09/21,000000,109.699,109.997,109.101,109.4,141.219
SU26218RMFS6,D,01/10/21,000000,109.793,109.793,108.69,109.206,178.833
SU26218RMFS6,D,04/10/21,000000,108.504,109.399,108.194,108.509,59.342
SU26218RMFS6,D,05/10/21,000000,108.509,109.997,107.5,107.754,38.253
SU26218RMFS6,D,06/10/21,000000,107.6,107.69,107,107.581,26.851
SU26218RMFS6,D,07/10/21,000000,107.527,108.431,107.002,108.429,393.499
SU26218RMFS6,D,08/10/21,000000,108.39,108.982,108.105,108.789,386.944
SU26218RMFS6,D,11/10/21,000000,108.789,108.948,108.134,108.5,220.239
SU26218RMFS6,D,12/10/21,000000,108.106,108.595,107.952,108.108,39.394
SU26218RMFS6,D,13/10/21,000000,108.728,108.736,107.89,108.558,167.590
SU26218RMFS6,D,14/10/21,000000,108.734,108.873,108.39,108.699,83.577
SU26218RMFS6,D,15/10/21,000000,108.898,108.95,108.442,108.6,13.660
SU26218RMFS6,D,18/10/21,000000,108.5,108.696,107.664,108.037,24.634
SU26218RMFS6,D,19/10/21,000000,108.14,108.14,107.826,108.05,35.034
SU26218RMFS6,D,20/10/21,000000,108.05,108.078,107.46,107.887,40.268
SU26218RMFS6,D,21/10/21,000000,107.979,107.979,107.12,107.476,134.837
SU26218RMFS6,D,22/10/21,000000,107.596,107.596,105.65,105.858,187.395
SU26218RMFS6,D,25/10/21,000000,105.652,105.995,104.442,104.7,158.423
SU26218RMFS6,D,26/10/21,000000,104.7,104.7,103.8,104.261,315.031
SU26218RMFS6,D,27/10/21,000000,104.571,105.25,104.05,104.753,128.782
SU26218RMFS6,D,28/10/21,000000,104.997,104.997,102.999,103.17,146.666
SU26218RMFS6,D,29/10/21,000000,103.166,103.629,103.134,103.388,218.243
SU26218RMFS6,D,01/11/21,000000,103.549,103.684,102.225,102.39,389.977
SU26218RMFS6,D,02/11/21,000000,102.923,102.923,102.11,102.56,149.393
SU26218RMFS6,D,03/11/21,000000,102.416,102.92,102.41,102.451,53.474
SU26218RMFS6,D,05/11/21,000000,102.835,102.835,102.402,102.501,6.760
SU26218RMFS6,D,08/11/21,000000,102.404,103.17,102.404,103.126,34.123
SU26218RMFS6,D,09/11/21,000000,103.3,104,102.995,103.799,109.949
SU26218RMFS6,D,10/11/21,000000,103.859,104.7,103.655,104.697,696.535
SU26218RMFS6,D,11/11/21,000000,103.448,104.744,103.448,104.4,131.572
SU26218RMFS6,D,12/11/21,000000,104.327,104.329,103.3,104,180.508
SU26218RMFS6,D,15/11/21,000000,104.008,104.008,103,103.228,200.594
SU26218RMFS6,D,16/11/21,000000,103.227,103.369,102.502,102.81,707.036
SU26218RMFS6,D,17/11/21,000000,102.74,103.731,102.583,102.92,1.492.478
SU26218RMFS6,D,18/11/21,000000,103.525,103.689,102.12,102.499,79.058
SU26218RMFS6,D,19/11/21,000000,102.505,102.505,101.803,102.037,16.901
SU26218RMFS6,D,22/11/21,000000,101.723,102.522,100.162,100.77,160.630
SU26218RMFS6,D,23/11/21,000000,101.49,101.773,100.03,101.042,425.058
SU26218RMFS6,D,24/11/21,000000,101.787,102,100.82,101.236,140.044
SU26218RMFS6,D,25/11/21,000000,101.494,101.862,100.916,101.858,147.083
SU26218RMFS6,D,26/11/21,000000,101.102,102.222,100.641,101.798,98.607
SU26218RMFS6,D,29/11/21,000000,101.957,102.268,101.334,102.075,142.762
SU26218RMFS6,D,30/11/21,000000,102.5,102.5,101.78,101.829,133.827
SU26218RMFS6,D,01/12/21,000000,101.773,102.291,101.532,101.68,26.562
SU26218RMFS6,D,02/12/21,000000,101.764,102.18,101.222,102.021,162.043
SU26218RMFS6,D,03/12/21,000000,102.15,102.287,101.588,101.997,17.178
SU26218RMFS6,D,06/12/21,000000,101.997,101.997,100.665,100.665,155.421
SU26218RMFS6,D,07/12/21,000000,100.75,101.129,100.29,100.947,166.914
SU26218RMFS6,D,08/12/21,000000,101.247,101.248,100.4,100.883,168.462
SU26218RMFS6,D,09/12/21,000000,100.85,101.099,100.45,101.099,181.924
SU26218RMFS6,D,10/12/21,000000,101.2,101.2,100.682,101.016,44.393
SU26218RMFS6,D,13/12/21,000000,101.098,101.2,100.455,100.786,57.083
SU26218RMFS6,D,14/12/21,000000,100.362,100.782,100.2,100.54,380.096
SU26218RMFS6,D,15/12/21,000000,100.743,100.802,100.294,100.759,21.817
SU26218RMFS6,D,16/12/21,000000,100.759,101.18,100.502,100.959,17.948
SU26218RMFS6,D,17/12/21,000000,101.585,102.293,100.895,101.7,1.906.990
SU26218RMFS6,D,20/12/21,000000,101.701,102.497,101.4,101.627,155.830
SU26218RMFS6,D,21/12/21,000000,101.877,101.941,101.2,101.3,240.919
SU26218RMFS6,D,22/12/21,000000,101.518,101.803,101.141,101.551,86.945
SU26218RMFS6,D,23/12/21,000000,101.976,101.976,101.5,101.705,71.710
SU26218RMFS6,D,24/12/21,000000,101.51,101.915,101.5,101.75,61.487
SU26218RMFS6,D,27/12/21,000000,101.84,101.865,101.503,101.809,38.218
SU26218RMFS6,D,28/12/21,000000,101.893,102.29,101.5,101.788,59.346
SU26218RMFS6,D,29/12/21,000000,101.507,101.788,101.421,101.717,81.852
SU26218RMFS6,D,30/12/21,000000,101.827,101.907,101.578,101.907,68.362
SU26218RMFS6,D,03/01/22,000000,102.298,102.3,101.733,101.901,13.652
SU26218RMFS6,D,04/01/22,000000,102.087,102.228,101.919,102.14,9.614
SU26218RMFS6,D,05/01/22,000000,101.998,102.352,101.769,101.769,32.456
SU26218RMFS6,D,06/01/22,000000,101.784,102.086,101.4,101.51,28.990
SU26218RMFS6,D,10/01/22,000000,102.4,102.4,100.543,100.692,55.195
SU26218RMFS6,D,11/01/22,000000,101.199,102,99.502,100.1,203.654
SU26218RMFS6,D,12/01/22,000000,100.31,100.31,99.7,99.7,167.858
SU26218RMFS6,D,13/01/22,000000,99.947,99.947,97.435,97.6,607.126
SU26218RMFS6,D,14/01/22,000000,97.998,98.042,95.3,96.59,563.984
SU26218RMFS6,D,17/01/22,000000,96.57,97.05,94.95,95.714,464.333
SU26218RMFS6,D,18/01/22,000000,96.3,96.3,94.94,95.626,1.761.505
SU26218RMFS6,D,19/01/22,000000,95.95,96.851,94.952,96.46,227.825
SU26218RMFS6,D,20/01/22,000000,96.841,96.845,95.628,95.7,156.446
SU26218RMFS6,D,21/01/22,000000,95.999,96.19,95.5,95.69,173.120
SU26218RMFS6,D,24/01/22,000000,95.61,95.689,93.55,93.96,271.156
SU26218RMFS6,D,25/01/22,000000,93.82,95.499,93.5,93.948,768.594
SU26218RMFS6,D,26/01/22,000000,94.799,94.799,93.22,93.35,3.133.906
SU26218RMFS6,D,27/01/22,000000,93.779,95.14,93.42,94.975,223.919
SU26218RMFS6,D,28/01/22,000000,95.159,96.299,94.89,95.15,303.445
SU26218RMFS6,D,31/01/22,000000,95.151,95.983,94.876,95.45,102.761
SU26218RMFS6,D,01/02/22,000000,95.499,95.865,95.225,95.39,101.929
SU26218RMFS6,D,02/02/22,000000,95.509,96.497,95.15,95.779,261.327
SU26218RMFS6,D,03/02/22,000000,96.115,97.1,95.3,95.627,118.050
SU26218RMFS6,D,04/02/22,000000,95.999,96.883,95.699,95.8,135.816
SU26218RMFS6,D,07/02/22,000000,96.747,96.75,95.626,95.874,47.253
SU26218RMFS6,D,08/02/22,000000,96.499,96.5,95.764,95.899,164.363
SU26218RMFS6,D,09/02/22,000000,96.497,96.499,95.78,96.036,208.487
SU26218RMFS6,D,10/02/22,000000,96.7,96.749,95.35,95.745,362.775
SU26218RMFS6,D,11/02/22,000000,95.5,96.493,93.09,93.281,345.096
SU26218RMFS6,D,14/02/22,000000,93.749,94.001,91.28,91.996,407.778
SU26218RMFS6,D,15/02/22,000000,92.897,94.739,92.107,93.799,167.479
SU26218RMFS6,D,16/02/22,000000,94.399,94.7,93.852,94.6,503.539
SU26218RMFS6,D,17/02/22,000000,94.6,94.647,93.4,93.994,316.518
SU26218RMFS6,D,18/02/22,000000,94.585,94.585,92.986,93,108.812
SU26218RMFS6,D,21/02/22,000000,93.796,93.8,88.201,89.317,273.357
SU26218RMFS6,D,22/02/22,000000,88.302,90.557,87.14,87.84,651.473
SU26218RMFS6,D,24/02/22,000000,85.513,85.899,73.301,79.398,203.731
SU26218RMFS6,D,25/02/22,000000,79,83.472,76.503,82,287.774
SU26218RMFS6,D,21/03/22,000000,77.9,77.9,72.899,73.18,228.707
SU26218RMFS6,D,22/03/22,000000,74,75.29,73.5,74.949,218.062
SU26218RMFS6,D,23/03/22,000000,75.289,75.289,73.528,74.119,75.833
SU26218RMFS6,D,24/03/22,000000,74.15,75,73.18,74.9,77.334
SU26218RMFS6,D,25/03/22,000000,75.299,75.299,74.601,75.1,40.929
SU26218RMFS6,D,28/03/22,000000,75.09,75.298,75,75.11,50.576
SU26218RMFS6,D,29/03/22,000000,75.111,79.212,75.111,79.15,143.507
SU26218RMFS6,D,30/03/22,000000,79.189,83.628,79.001,83.55,179.270
SU26218RMFS6,D,31/03/22,000000,84.499,86.799,83.273,86.52,585.186
SU26218RMFS6,D,01/04/22,000000,86.582,88.992,84.511,85.7,29.976
SU26218RMFS6,D,04/04/22,000000,85.5,85.7,83.388,83.85,60.137
SU26218RMFS6,D,05/04/22,000000,85.1,85.1,83.329,83.979,56.860
SU26218RMFS6,D,06/04/22,000000,83.979,84.497,83.2,83.206,27.705
SU26218RMFS6,D,07/04/22,000000,83.207,84.229,82.801,84.229,82.516
SU26218RMFS6,D,08/04/22,000000,84.999,88.2,83.616,88.145,165.423
SU26218RMFS6,D,11/04/22,000000,82.951,89.99,82.951,88,70.173
SU26218RMFS6,D,12/04/22,000000,88.479,88.673,87.342,88.518,28.202
SU26218RMFS6,D,13/04/22,000000,88.518,89.5,88.089,89.313,21.388
SU26218RMFS6,D,14/04/22,000000,89.003,90.2,89.001,89.7,127.133
SU26218RMFS6,D,15/04/22,000000,89.55,89.79,88.502,89.347,185.693
SU26218RMFS6,D,18/04/22,000000,89,89.942,88.927,89.707,267.506
SU26218RMFS6,D,19/04/22,000000,89.887,92,89.56,90.711,346.250
SU26218RMFS6,D,20/04/22,000000,90.5,91.998,90.5,91.903,117.862
SU26218RMFS6,D,21/04/22,000000,92,93.403,91.501,93,116.917
SU26218RMFS6,D,22/04/22,000000,92.845,94.821,92.6,92.669,51.613
SU26218RMFS6,D,25/04/22,000000,92.68,93.129,91.601,91.973,75.186
SU26218RMFS6,D,26/04/22,000000,91.973,92.491,91.64,91.753,79.080
SU26218RMFS6,D,27/04/22,000000,91.677,92.486,91.677,91.838,33.024
SU26218RMFS6,D,28/04/22,000000,92.1,92.1,91.5,91.654,66.504
SU26218RMFS6,D,29/04/22,000000,91.654,91.9,91.51,91.78,40.425
SU26218RMFS6,D,04/05/22,000000,91.744,91.999,91.436,91.436,17.126
SU26218RMFS6,D,05/05/22,000000,91.748,91.748,91,91.052,53.096
SU26218RMFS6,D,06/05/22,000000,91.25,91.514,90.961,91.2,18.434
SU26218RMFS6,D,11/05/22,000000,91.013,91.298,90.8,90.899,7.896
SU26218RMFS6,D,12/05/22,000000,90.7,91.162,90.33,90.33,27.097
SU26218RMFS6,D,13/05/22,000000,90.331,91.3,89.331,90.756,32.361
SU26218RMFS6,D,16/05/22,000000,91.299,91.299,90.509,90.859,22.333
SU26218RMFS6,D,17/05/22,000000,90.862,91.062,90.692,90.973,31.347
SU26218RMFS6,D,18/05/22,000000,90.755,90.999,90.5,90.879,100.481
SU26218RMFS6,D,19/05/22,000000,91,91.25,90.392,91.021,39.852
SU26218RMFS6,D,20/05/22,000000,91.181,91.492,90.907,91.486,67.827
SU26218RMFS6,D,23/05/22,000000,91.051,91.637,91.045,91.288,41.140
SU26218RMFS6,D,24/05/22,000000,91.603,91.648,91.151,91.441,104.550
SU26218RMFS6,D,25/05/22,000000,91.442,94.58,91.253,94.39,94.371
SU26218RMFS6,D,26/05/22,000000,94.662,96.031,94.662,95.1,46.040
SU26218RMFS6,D,27/05/22,000000,95.75,95.75,94.752,95.184,174.404
SU26218RMFS6,D,30/05/22,000000,95.184,97.1,94.922,95.26,542.594
SU26218RMFS6,D,31/05/22,000000,95.26,95.684,94.915,95.321,66.293
SU26218RMFS6,D,01/06/22,000000,95.022,96.995,95.022,96.458,24.825
SU26218RMFS6,D,02/06/22,000000,96.281,97.616,96.281,97.17,131.341
SU26218RMFS6,D,03/06/22,000000,97.497,97.7,94.5,97.696,249.141
SU26218RMFS6,D,06/06/22,000000,97.696,98.202,96.505,98,24.647
SU26218RMFS6,D,07/06/22,000000,97.882,99,97.882,98.18,29.018
SU26218RMFS6,D,08/06/22,000000,98.215,98.8,98.05,98.21,23.673
SU26218RMFS6,D,09/06/22,000000,98.102,98.997,98.102,98.499,21.549
SU26218RMFS6,D,10/06/22,000000,98.6,99,98,98.848,27.629
SU26218RMFS6,D,14/06/22,000000,98.86,99.639,97.731,98.38,24.961
SU26218RMFS6,D,15/06/22,000000,98.02,98.985,97.826,98.238,30.676
SU26218RMFS6,D,16/06/22,000000,98.552,98.89,97.901,98.499,16.634
SU26218RMFS6,D,17/06/22,000000,98.888,98.888,98.311,98.597,27.963
SU26218RMFS6,D,20/06/22,000000,98.887,98.89,98.597,98.604,99.488
SU26218RMFS6,D,21/06/22,000000,98.699,98.998,98.53,98.61,43.506
SU26218RMFS6,D,22/06/22,000000,98.6,98.75,98.503,98.67,17.264
SU26218RMFS6,D,23/06/22,000000,98.544,99.551,98.5,99.497,61.592
SU26218RMFS6,D,24/06/22,000000,99.6,99.898,99.101,99.81,14.773
SU26218RMFS6,D,27/06/22,000000,99.055,100.298,98.5,100.091,19.070
SU26218RMFS6,D,28/06/22,000000,100.25,100.498,99.927,100.155,18.124
SU26218RMFS6,D,29/06/22,000000,100.155,100.4,99.5,99.97,33.608
SU26218RMFS6,D,30/06/22,000000,100.047,100.085,99.708,99.882,24.192
SU26218RMFS6,D,01/07/22,000000,99.8,100.499,99.57,99.741,42.114
SU26218RMFS6,D,04/07/22,000000,99.754,100.329,99.32,99.566,301.888
SU26218RMFS6,D,05/07/22,000000,99.566,99.598,99.023,99.056,747.552
SU26218RMFS6,D,06/07/22,000000,100,100,99.009,99.201,19.940
SU26218RMFS6,D,07/07/22,000000,99.151,99.92,99.103,99.698,17.853
SU26218RMFS6,D,08/07/22,000000,99.605,100.465,99.2,99.808,76.907
SU26218RMFS6,D,11/07/22,000000,100.431,100.431,99.4,99.4,36.676
SU26218RMFS6,D,12/07/22,000000,99.746,99.998,99.033,99.1,155.400
SU26218RMFS6,D,13/07/22,000000,99.5,99.574,98.222,98.46,43.071
SU26218RMFS6,D,14/07/22,000000,98.461,98.778,98.22,98.494,67.062
SU26218RMFS6,D,15/07/22,000000,98.4,98.999,98.337,98.895,16.262
SU26218RMFS6,D,18/07/22,000000,98.8,99.177,98.62,98.78,20.828
SU26218RMFS6,D,19/07/22,000000,99.188,99.188,98.464,98.471,15.354
SU26218RMFS6,D,20/07/22,000000,98.947,98.947,97.722,98.5,79.880
SU26218RMFS6,D,21/07/22,000000,98.522,98.738,98.3,98.6,100.843
SU26218RMFS6,D,22/07/22,000000,98.608,100.8,98.608,100.349,109.832
SU26218RMFS6,D,25/07/22,000000,100.349,100.899,100.003,100.511,59.029
SU26218RMFS6,D,26/07/22,000000,100.511,100.657,100.402,100.5,45.223
SU26218RMFS6,D,27/07/22,000000,100.496,100.689,100.3,100.447,22.826
SU26218RMFS6,D,28/07/22,000000,100.45,100.659,100.001,100.6,33.428
SU26218RMFS6,D,29/07/22,000000,100.605,100.95,100.554,100.782,19.677
SU26218RMFS6,D,01/08/22,000000,100.891,100.99,100.783,100.91,27.862
SU26218RMFS6,D,02/08/22,000000,100.831,101,100.45,100.97,22.065
SU26218RMFS6,D,03/08/22,000000,100.96,101,100.737,100.9,413.174
SU26218RMFS6,D,04/08/22,000000,101,101.097,100.865,100.981,52.546
SU26218RMFS6,D,05/08/22,000000,101,101.03,100.65,100.871,90.958
SU26218RMFS6,D,08/08/22,000000,100.936,101.099,100.751,100.985,25.173
SU26218RMFS6,D,09/08/22,000000,101,101.053,100.9,100.925,27.690
SU26218RMFS6,D,10/08/22,000000,101,101.06,100.65,100.699,8.267
SU26218RMFS6,D,11/08/22,000000,100.996,100.997,100.302,100.4,58.792
SU26218RMFS6,D,12/08/22,000000,100.401,101.5,100.003,100.29,46.548
SU26218RMFS6,D,15/08/22,000000,100.599,100.6,100.018,100.364,22.999
SU26218RMFS6,D,16/08/22,000000,100.371,100.995,100.3,100.33,11.124
SU26218RMFS6,D,17/08/22,000000,100.691,100.691,100.271,100.45,21.479
SU26218RMFS6,D,18/08/22,000000,100.45,100.5,100.201,100.43,11.556
SU26218RMFS6,D,19/08/22,000000,100.205,100.987,100,100.018,137.780
SU26218RMFS6,D,22/08/22,000000,100.02,100.366,99.801,99.85,33.099
SU26218RMFS6,D,23/08/22,000000,99.805,100.19,99.805,99.994,6.728
SU26218RMFS6,D,24/08/22,000000,99.99,99.994,99.226,99.8,48.003
SU26218RMFS6,D,25/08/22,000000,99.8,99.939,99.618,99.9,12.621
SU26218RMFS6,D,26/08/22,000000,100.099,100.494,99.613,99.65,21.605
SU26218RMFS6,D,29/08/22,000000,99.701,100,99.552,99.65,29.986
SU26218RMFS6,D,30/08/22,000000,99.7,100.477,99.554,99.59,17.019
SU26218RMFS6,D,31/08/22,000000,99.527,99.764,99.3,99.35,39.836
SU26218RMFS6,D,01/09/22,000000,99.4,99.671,99.35,99.5,65.497
SU26218RMFS6,D,02/09/22,000000,99.5,99.856,99.352,99.8,350.565
SU26218RMFS6,D,05/09/22,000000,99.969,100.44,99.823,99.9,37.109
SU26218RMFS6,D,06/09/22,000000,100.096,100.096,99.895,99.95,79.207
SU26218RMFS6,D,07/09/22,000000,100.098,100.129,99.678,99.84,138.417
SU26218RMFS6,D,08/09/22,000000,99.999,100.128,99.445,99.45,30.969
SU26218RMFS6,D,09/09/22,000000,99.927,99.927,99.4,99.5,68.389
SU26218RMFS6,D,12/09/22,000000,99.926,99.926,99.47,99.65,70.496
SU26218RMFS6,D,13/09/22,000000,99.799,99.9,99.09,99.364,122.030
SU26218RMFS6,D,14/09/22,000000,99.372,99.89,99.119,99.45,85.473
SU26218RMFS6,D,15/09/22,000000,99.449,99.906,99.302,99.906,728.158
SU26218RMFS6,D,16/09/22,000000,99.901,100,98.51,99,249.412
SU26218RMFS6,D,19/09/22,000000,99.3,99.3,97.612,97.961,304.703
SU26218RMFS6,D,20/09/22,000000,97.962,97.973,94.402,94.6,129.205
SU26218RMFS6,D,21/09/22,000000,94.4,95.891,90.101,95.319,206.311
SU26218RMFS6,D,22/09/22,000000,95.776,96.388,94,94.345,84.973
SU26218RMFS6,D,23/09/22,000000,95.428,95.428,92.131,93.146,97.550
SU26218RMFS6,D,26/09/22,000000,93.146,93.809,89.006,91.501,113.634
SU26218RMFS6,D,27/09/22,000000,91.5,93.998,91.5,93.2,57.990
SU26218RMFS6,D,28/09/22,000000,93.987,93.988,92.8,93.47,93.286
SU26218RMFS6,D,29/09/22,000000,93.601,93.763,91.8,91.963,143.450
SU26218RMFS6,D,30/09/22,000000,93.588,93.588,90.8,91.403,69.494
SU26218RMFS6,D,03/10/22,000000,91.5,93.9,91.13,93.811,67.670
SU26218RMFS6,D,04/10/22,000000,93.935,94.499,93.099,94,42.796
SU26218RMFS6,D,05/10/22,000000,94.05,94.058,93.555,93.9,71.116
