<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26224RMFS4,D,13/05/21,000000,100.705,100.705,99.84,99.903,30.235
SU26224RMFS4,D,14/05/21,000000,99.882,100.638,99.882,100.189,5.482
SU26224RMFS4,D,17/05/21,000000,100.202,100.32,99.955,100.199,6.284
SU26224RMFS4,D,18/05/21,000000,100.199,100.319,99.944,100.06,56.023
SU26224RMFS4,D,19/05/21,000000,101.1,101.1,99.9,99.975,5.473
SU26224RMFS4,D,20/05/21,000000,100.1,100.179,99.909,100.09,44.361
SU26224RMFS4,D,21/05/21,000000,100.338,100.339,100.009,100.21,130.958
SU26224RMFS4,D,24/05/21,000000,100.15,100.29,99.915,100.101,3.767
SU26224RMFS4,D,25/05/21,000000,100,101.025,99.945,100.004,112.010
SU26224RMFS4,D,26/05/21,000000,100.798,100.798,99.945,100.2,290.796
SU26224RMFS4,D,27/05/21,000000,100.858,100.9,99.945,100.14,82.345
SU26224RMFS4,D,28/05/21,000000,100.143,100.399,100.001,100.15,16.624
SU26224RMFS4,D,31/05/21,000000,100.205,100.33,100.05,100.19,22.854
SU26224RMFS4,D,01/06/21,000000,100.015,100.235,99.959,100.146,49.320
SU26224RMFS4,D,02/06/21,000000,100.001,100.198,99.821,100.001,37.144
SU26224RMFS4,D,03/06/21,000000,100.002,100.22,99.732,99.896,42.489
SU26224RMFS4,D,04/06/21,000000,99.999,100.234,99.599,99.729,38.774
SU26224RMFS4,D,07/06/21,000000,100,100,99.55,99.55,28.679
SU26224RMFS4,D,08/06/21,000000,100.089,100.089,99,99.2,25.550
SU26224RMFS4,D,09/06/21,000000,99.329,99.329,98.951,99.195,423.802
SU26224RMFS4,D,10/06/21,000000,99.6,99.6,99.056,99.498,86.162
SU26224RMFS4,D,11/06/21,000000,99.59,100.029,99.498,100,9.369
SU26224RMFS4,D,14/06/21,000000,100.007,100.009,99.832,100,3.894
SU26224RMFS4,D,15/06/21,000000,100.008,100.014,99.651,99.84,19.283
SU26224RMFS4,D,16/06/21,000000,99.8,99.8,99.504,99.699,35.895
SU26224RMFS4,D,17/06/21,000000,99.95,99.95,99.6,99.947,290.042
SU26224RMFS4,D,18/06/21,000000,100.101,100.248,99.947,100.009,11.620
SU26224RMFS4,D,21/06/21,000000,99.7,100.244,99.302,100.098,158.584
SU26224RMFS4,D,22/06/21,000000,99.909,100.164,99.6,99.862,303.610
SU26224RMFS4,D,23/06/21,000000,99.911,100.36,99.701,100.209,378.402
SU26224RMFS4,D,24/06/21,000000,100.397,100.397,99.859,100.252,26.383
SU26224RMFS4,D,25/06/21,000000,100.399,100.429,100.02,100.335,21.355
SU26224RMFS4,D,28/06/21,000000,100.499,100.499,99.88,100.095,560.454
SU26224RMFS4,D,29/06/21,000000,99.851,100.09,99.302,99.6,18.810
SU26224RMFS4,D,30/06/21,000000,99.103,99.789,99.103,99.609,25.663
SU26224RMFS4,D,01/07/21,000000,99.948,99.987,99.587,99.621,216.521
SU26224RMFS4,D,02/07/21,000000,99.828,99.829,99.455,99.701,51.673
SU26224RMFS4,D,05/07/21,000000,99.899,99.899,99.462,99.839,4.373
SU26224RMFS4,D,06/07/21,000000,99.889,99.9,99.4,99.688,69.203
SU26224RMFS4,D,07/07/21,000000,99.105,99.881,99.105,99.689,17.749
SU26224RMFS4,D,08/07/21,000000,99.305,99.69,99.305,99.64,3.434
SU26224RMFS4,D,09/07/21,000000,99.787,99.79,99.362,99.702,8.064
SU26224RMFS4,D,12/07/21,000000,99.563,99.78,99.421,99.453,91.661
SU26224RMFS4,D,13/07/21,000000,99.754,99.754,99.251,99.629,270.405
SU26224RMFS4,D,14/07/21,000000,99.457,99.6,99.213,99.558,1.725
SU26224RMFS4,D,15/07/21,000000,99.36,99.69,99.36,99.5,71.624
SU26224RMFS4,D,16/07/21,000000,99.501,99.671,99.455,99.61,2.647
SU26224RMFS4,D,19/07/21,000000,99.61,99.619,99.162,99.339,6.482
SU26224RMFS4,D,20/07/21,000000,99.156,99.66,99.156,99.658,5.896
SU26224RMFS4,D,21/07/21,000000,99.659,100.088,99.358,100.059,27.073
SU26224RMFS4,D,22/07/21,000000,99.357,100.496,99.357,100.4,3.157
SU26224RMFS4,D,23/07/21,000000,100.444,100.51,100.1,100.51,9.350
SU26224RMFS4,D,26/07/21,000000,99.703,100.848,99.702,100.738,7.215
SU26224RMFS4,D,27/07/21,000000,100.379,101,100.002,100.999,4.816
SU26224RMFS4,D,28/07/21,000000,101,101.298,100.771,101.099,575.723
SU26224RMFS4,D,29/07/21,000000,101.248,101.249,100.901,100.971,6.830
SU26224RMFS4,D,30/07/21,000000,101.001,101.438,100.722,101.062,3.877
SU26224RMFS4,D,02/08/21,000000,100.5,101.497,100.5,101.171,29.525
SU26224RMFS4,D,03/08/21,000000,101.171,101.249,100.555,100.846,314.912
SU26224RMFS4,D,04/08/21,000000,100.503,100.974,100.503,100.924,216.586
SU26224RMFS4,D,05/08/21,000000,100.504,100.996,100.504,100.885,127.838
SU26224RMFS4,D,06/08/21,000000,101.442,101.442,100.669,101.155,1.681
SU26224RMFS4,D,09/08/21,000000,101.445,101.445,100.4,100.489,122.625
SU26224RMFS4,D,10/08/21,000000,100.499,100.549,100.311,100.472,621.943
SU26224RMFS4,D,11/08/21,000000,100.301,100.474,100.127,100.3,101.949
SU26224RMFS4,D,12/08/21,000000,100.996,100.996,100.1,100.44,1.249
SU26224RMFS4,D,13/08/21,000000,100.448,100.588,100.29,100.588,22.326
SU26224RMFS4,D,16/08/21,000000,100.451,101.005,100.451,101.005,5.631
SU26224RMFS4,D,17/08/21,000000,101.1,101.14,100.81,101.085,37.834
SU26224RMFS4,D,18/08/21,000000,101.1,101.136,100.873,101.016,3.336
SU26224RMFS4,D,19/08/21,000000,101.147,101.148,100.629,100.74,1.139
SU26224RMFS4,D,20/08/21,000000,100.999,100.999,100.452,100.773,5.066
SU26224RMFS4,D,23/08/21,000000,100.823,100.947,100.441,100.501,41.414
SU26224RMFS4,D,24/08/21,000000,100.302,101.134,100.302,100.449,8.458
SU26224RMFS4,D,25/08/21,000000,100.305,100.529,100.305,100.351,853.605
SU26224RMFS4,D,26/08/21,000000,100.489,100.489,100.009,100.177,183.002
SU26224RMFS4,D,27/08/21,000000,100,100.29,100,100.28,2.848
SU26224RMFS4,D,30/08/21,000000,100.299,100.39,100.151,100.316,5.110
SU26224RMFS4,D,31/08/21,000000,100.084,100.499,100.083,100.489,6.334
SU26224RMFS4,D,01/09/21,000000,100.64,100.649,100.262,100.454,23.302
SU26224RMFS4,D,02/09/21,000000,100.578,100.578,100.137,100.3,2.335
SU26224RMFS4,D,03/09/21,000000,100.578,100.578,100.135,100.403,1.625
SU26224RMFS4,D,06/09/21,000000,100.4,100.401,100,100.377,2.376
SU26224RMFS4,D,07/09/21,000000,99.932,100.405,99.932,100.237,171.379
SU26224RMFS4,D,08/09/21,000000,99.9,100.338,99.9,100.196,125.747
SU26224RMFS4,D,09/09/21,000000,99.803,100.299,99.801,100.177,594
SU26224RMFS4,D,10/09/21,000000,100.093,100.405,99.95,100.389,333.630
SU26224RMFS4,D,13/09/21,000000,100.2,100.499,100.086,100.494,556.747
SU26224RMFS4,D,14/09/21,000000,100.296,100.52,100.211,100.218,651.261
SU26224RMFS4,D,15/09/21,000000,100.384,100.388,100,100.098,7.293
SU26224RMFS4,D,16/09/21,000000,100.386,100.386,99.9,100.018,623.096
SU26224RMFS4,D,17/09/21,000000,99.802,100.95,99.579,99.847,7.731
SU26224RMFS4,D,20/09/21,000000,100,100,99.08,99.296,60.742
SU26224RMFS4,D,21/09/21,000000,99.295,99.796,99.1,99.711,4.477
SU26224RMFS4,D,22/09/21,000000,99.007,99.737,99.006,99.592,2.058
SU26224RMFS4,D,23/09/21,000000,99.724,99.724,99,99.183,4.484
SU26224RMFS4,D,24/09/21,000000,99.888,99.888,98.646,98.646,16.277
SU26224RMFS4,D,27/09/21,000000,98.6,98.998,98.408,98.793,202.573
SU26224RMFS4,D,28/09/21,000000,98.874,98.989,98.381,98.821,20.850
SU26224RMFS4,D,29/09/21,000000,98.828,98.988,98.501,98.621,2.938
SU26224RMFS4,D,30/09/21,000000,98.689,98.813,98.451,98.558,3.799
SU26224RMFS4,D,01/10/21,000000,98.454,99.06,98.131,98.609,37.748
SU26224RMFS4,D,04/10/21,000000,98.847,99.025,97.742,98.035,27.907
SU26224RMFS4,D,05/10/21,000000,98.035,98.109,97.113,97.385,18.322
SU26224RMFS4,D,06/10/21,000000,97.386,97.386,96.699,96.887,17.838
SU26224RMFS4,D,07/10/21,000000,96.884,97.92,96.491,97.633,104.342
SU26224RMFS4,D,08/10/21,000000,97.883,98.516,97.548,98.11,25.416
SU26224RMFS4,D,11/10/21,000000,97.504,98.09,97.502,97.57,12.145
SU26224RMFS4,D,12/10/21,000000,97.51,98.012,97.3,97.598,14.942
SU26224RMFS4,D,13/10/21,000000,97.363,97.999,97.305,97.984,217.028
SU26224RMFS4,D,14/10/21,000000,98.109,98.109,97.747,98.028,205.099
SU26224RMFS4,D,15/10/21,000000,98.138,98.149,97.623,97.865,8.091
SU26224RMFS4,D,18/10/21,000000,98.14,98.14,97.08,97.377,59.081
SU26224RMFS4,D,19/10/21,000000,97.692,97.692,97.152,97.568,2.805
SU26224RMFS4,D,20/10/21,000000,96.99,97.58,96.99,97.214,10.112
SU26224RMFS4,D,21/10/21,000000,97.214,97.293,96.702,96.951,30.402
SU26224RMFS4,D,22/10/21,000000,97.048,98.685,93.853,95.636,47.033
SU26224RMFS4,D,25/10/21,000000,96.851,96.851,94.32,94.351,97.694
SU26224RMFS4,D,26/10/21,000000,94.32,94.691,94.031,94.421,306.973
SU26224RMFS4,D,27/10/21,000000,96.185,96.185,94.181,94.688,356.131
SU26224RMFS4,D,28/10/21,000000,94.288,95.082,93.302,93.542,85.441
SU26224RMFS4,D,29/10/21,000000,94.489,94.489,93.351,93.604,17.148
SU26224RMFS4,D,01/11/21,000000,94.09,94.09,92.8,92.85,124.337
SU26224RMFS4,D,02/11/21,000000,93.082,93.126,92.7,93.001,145.890
SU26224RMFS4,D,03/11/21,000000,92.913,93.29,92.821,93.038,54.432
SU26224RMFS4,D,05/11/21,000000,92.829,93.207,92.829,93.01,968
SU26224RMFS4,D,08/11/21,000000,92.916,93.739,92.916,93.504,323.727
SU26224RMFS4,D,09/11/21,000000,93.749,94.589,93.558,94.3,213.614
SU26224RMFS4,D,10/11/21,000000,94.3,94.876,94.118,94.777,46.159
SU26224RMFS4,D,11/11/21,000000,94.936,95.003,94.226,94.498,8.542
SU26224RMFS4,D,12/11/21,000000,94.5,94.88,93.045,94.173,3.483
SU26224RMFS4,D,15/11/21,000000,94.268,94.268,93.425,93.492,53.482
SU26224RMFS4,D,16/11/21,000000,93.58,93.602,93,93.201,55.600
SU26224RMFS4,D,17/11/21,000000,93.581,93.999,93.01,93.421,214.388
SU26224RMFS4,D,18/11/21,000000,92.956,93.971,92.561,92.712,108.776
SU26224RMFS4,D,19/11/21,000000,92.72,92.97,92.253,92.261,116.774
SU26224RMFS4,D,22/11/21,000000,92.261,92.631,90.915,91.281,47.085
SU26224RMFS4,D,23/11/21,000000,91.999,91.999,90.005,91.427,18.671
SU26224RMFS4,D,24/11/21,000000,91.995,91.998,91.027,91.401,16.011
SU26224RMFS4,D,25/11/21,000000,91.999,91.999,91.203,91.898,22.134
SU26224RMFS4,D,26/11/21,000000,92,92.864,91,91.999,16.732
SU26224RMFS4,D,29/11/21,000000,92.228,93.087,91.999,92.663,282.634
SU26224RMFS4,D,30/11/21,000000,93.33,93.33,92.091,92.292,133.894
SU26224RMFS4,D,01/12/21,000000,92,93.496,90.907,92.398,16.260
SU26224RMFS4,D,02/12/21,000000,93.471,93.498,91.81,92.507,11.759
SU26224RMFS4,D,03/12/21,000000,93.372,93.494,92.242,92.547,5.654
SU26224RMFS4,D,06/12/21,000000,92.618,92.618,91.686,91.952,28.433
SU26224RMFS4,D,07/12/21,000000,91.473,92.907,91.12,91.88,109.794
SU26224RMFS4,D,08/12/21,000000,92.959,92.959,91.254,91.752,30.721
SU26224RMFS4,D,09/12/21,000000,91.007,92.089,91.007,91.865,38.510
SU26224RMFS4,D,10/12/21,000000,91.765,91.999,91.588,91.957,44.860
SU26224RMFS4,D,13/12/21,000000,92.983,92.983,91.233,91.404,18.057
SU26224RMFS4,D,14/12/21,000000,91.004,91.9,90.701,91.569,72.433
SU26224RMFS4,D,15/12/21,000000,91.993,91.994,90.705,91.332,43.205
SU26224RMFS4,D,16/12/21,000000,91.332,92.686,90.701,91.866,143.805
SU26224RMFS4,D,17/12/21,000000,91.997,94.9,91.65,92.408,175.442
SU26224RMFS4,D,20/12/21,000000,91,94.493,91,92.746,692.952
SU26224RMFS4,D,21/12/21,000000,92.373,94.001,91.66,92.143,440.332
SU26224RMFS4,D,22/12/21,000000,92.006,92.612,91.983,92.372,72.360
SU26224RMFS4,D,23/12/21,000000,92.373,92.616,92.165,92.45,18.568
SU26224RMFS4,D,24/12/21,000000,92.999,93,92.259,92.365,17.091
SU26224RMFS4,D,27/12/21,000000,92.152,92.901,92.152,92.303,24.156
SU26224RMFS4,D,28/12/21,000000,92.809,92.957,92.152,92.444,81.718
SU26224RMFS4,D,29/12/21,000000,92.23,92.748,92.23,92.393,25.542
SU26224RMFS4,D,30/12/21,000000,92.393,92.956,92.252,92.76,65.425
SU26224RMFS4,D,03/01/22,000000,92.961,94.289,92.18,92.879,8.184
SU26224RMFS4,D,04/01/22,000000,92.606,92.944,92.606,92.927,3.782
SU26224RMFS4,D,05/01/22,000000,92.958,92.987,92.603,92.603,7.012
SU26224RMFS4,D,06/01/22,000000,92.774,92.774,92.308,92.361,3.983
SU26224RMFS4,D,10/01/22,000000,92.978,92.978,91.6,91.701,10.040
SU26224RMFS4,D,11/01/22,000000,91.603,92.433,90.821,91.039,1.825.516
SU26224RMFS4,D,12/01/22,000000,90.81,91.898,90.649,90.75,12.092
SU26224RMFS4,D,13/01/22,000000,90.8,90.8,88.501,88.9,2.267.798
SU26224RMFS4,D,14/01/22,000000,89.134,89.191,86.713,88.005,234.357
SU26224RMFS4,D,17/01/22,000000,89.688,89.688,86.776,87.488,125.927
SU26224RMFS4,D,18/01/22,000000,86.966,88.754,86.011,87.6,28.152
SU26224RMFS4,D,19/01/22,000000,87.738,88.598,87.101,88.218,520.710
SU26224RMFS4,D,20/01/22,000000,87.253,89.239,87.253,87.7,144.701
SU26224RMFS4,D,21/01/22,000000,88.788,88.788,87.403,87.501,163.319
SU26224RMFS4,D,24/01/22,000000,88.387,88.387,85.887,86.116,15.551
SU26224RMFS4,D,25/01/22,000000,86.022,87.699,85.7,85.94,23.236
SU26224RMFS4,D,26/01/22,000000,86.34,86.601,85.419,85.859,1.020.539
SU26224RMFS4,D,27/01/22,000000,85.965,87.45,85.965,86.991,22.945
SU26224RMFS4,D,28/01/22,000000,87.996,87.996,86.89,87.28,774.275
SU26224RMFS4,D,31/01/22,000000,86.032,88.49,86.032,87.535,108.393
SU26224RMFS4,D,01/02/22,000000,86.902,87.715,86.902,87.541,504.659
SU26224RMFS4,D,02/02/22,000000,87.337,88.69,87.262,87.87,14.815
SU26224RMFS4,D,03/02/22,000000,87.785,87.839,87.444,87.507,446.606
SU26224RMFS4,D,04/02/22,000000,87.64,88.598,87.639,87.848,5.915
SU26224RMFS4,D,07/02/22,000000,88.969,88.969,86.85,87.729,2.916
SU26224RMFS4,D,08/02/22,000000,88.513,88.513,87.477,87.854,3.755
SU26224RMFS4,D,09/02/22,000000,87.559,88.799,87.559,87.96,23.102
SU26224RMFS4,D,10/02/22,000000,88.797,88.797,87.472,87.499,2.975
SU26224RMFS4,D,11/02/22,000000,88.49,88.49,85.469,85.719,10.195
SU26224RMFS4,D,14/02/22,000000,86.4,86.4,84.005,84.461,9.048
SU26224RMFS4,D,15/02/22,000000,84.47,86.059,84.47,85.997,10.449
SU26224RMFS4,D,16/02/22,000000,86.239,86.881,86,86.365,10.008
SU26224RMFS4,D,17/02/22,000000,86.735,86.735,85.62,86.096,9.498
SU26224RMFS4,D,18/02/22,000000,86.997,86.997,85.301,85.311,11.622
SU26224RMFS4,D,21/02/22,000000,85.656,85.997,81.706,82.254,124.640
SU26224RMFS4,D,22/02/22,000000,81.501,85.486,80.831,81.185,252.479
SU26224RMFS4,D,24/02/22,000000,80.001,80.56,65.691,70,56.331
SU26224RMFS4,D,25/02/22,000000,67.5,73.804,64.542,73.055,91.406
SU26224RMFS4,D,21/03/22,000000,60,70,60,67.396,116.671
SU26224RMFS4,D,22/03/22,000000,68.998,69.985,67.525,69.703,60.222
SU26224RMFS4,D,23/03/22,000000,69.978,69.978,68.553,69.038,484.366
SU26224RMFS4,D,24/03/22,000000,69.4,70.678,68.3,70.488,64.023
SU26224RMFS4,D,25/03/22,000000,70.49,72.011,70,70.336,327.753
SU26224RMFS4,D,28/03/22,000000,70.336,71.992,70.08,70.499,5.913
SU26224RMFS4,D,29/03/22,000000,70.999,74.388,70.154,73.549,31.665
SU26224RMFS4,D,30/03/22,000000,73.549,77.153,73.502,76.523,50.710
SU26224RMFS4,D,31/03/22,000000,79.999,79.999,76.46,78.3,33.817
SU26224RMFS4,D,01/04/22,000000,79.809,79.809,77.5,78.1,4.516
SU26224RMFS4,D,04/04/22,000000,78.999,78.999,75.811,76.28,73.784
SU26224RMFS4,D,05/04/22,000000,76.301,76.859,76.107,76.447,202.764
SU26224RMFS4,D,06/04/22,000000,77.697,77.697,76.061,76.28,1.883
SU26224RMFS4,D,07/04/22,000000,76.232,76.635,75.962,76.635,1.449
SU26224RMFS4,D,08/04/22,000000,76.638,81.415,76.43,81.324,212.462
SU26224RMFS4,D,11/04/22,000000,81.326,82.9,79.98,81.85,20.179
SU26224RMFS4,D,12/04/22,000000,81.801,82.003,81.431,81.699,19.447
SU26224RMFS4,D,13/04/22,000000,81.516,82.766,81.516,82.765,108.115
SU26224RMFS4,D,14/04/22,000000,82.85,82.969,82.102,82.102,225.404
SU26224RMFS4,D,15/04/22,000000,82.973,82.973,82.1,82.1,52.528
SU26224RMFS4,D,18/04/22,000000,82.399,83.085,82.062,82.868,3.104
SU26224RMFS4,D,19/04/22,000000,84.099,84.341,82.42,84.239,16.441
SU26224RMFS4,D,20/04/22,000000,84.242,84.986,84.018,84.862,4.564
SU26224RMFS4,D,21/04/22,000000,85.988,86.23,85.036,86.118,21.506
SU26224RMFS4,D,22/04/22,000000,86.187,86.284,85.901,85.901,327.203
SU26224RMFS4,D,25/04/22,000000,85.901,86.38,84.862,85.082,8.337
SU26224RMFS4,D,26/04/22,000000,84.981,85.571,84.922,85.433,14.477
SU26224RMFS4,D,27/04/22,000000,85.18,85.61,84.949,84.949,251.491
SU26224RMFS4,D,28/04/22,000000,84.922,85.28,84.645,85.256,21.641
SU26224RMFS4,D,29/04/22,000000,85.255,85.8,85.029,85.575,313.735
SU26224RMFS4,D,04/05/22,000000,85.579,85.581,84.854,84.867,58.557
SU26224RMFS4,D,05/05/22,000000,84.801,85.067,84.55,84.561,270.199
SU26224RMFS4,D,06/05/22,000000,84.89,84.89,84.351,84.369,53.724
SU26224RMFS4,D,11/05/22,000000,84.869,84.87,84.352,84.41,4.441
SU26224RMFS4,D,12/05/22,000000,84.7,84.7,84.3,84.3,56.474
SU26224RMFS4,D,13/05/22,000000,84.695,84.695,80.26,84.316,2.758
SU26224RMFS4,D,16/05/22,000000,84.696,84.698,84.182,84.43,1.171
SU26224RMFS4,D,17/05/22,000000,84.58,84.58,84.4,84.537,51.621
SU26224RMFS4,D,18/05/22,000000,84.421,84.531,84.232,84.232,27.202
SU26224RMFS4,D,19/05/22,000000,83.476,84.585,83.476,84.584,7.985
SU26224RMFS4,D,20/05/22,000000,84.666,84.855,84.587,84.725,6.274
SU26224RMFS4,D,23/05/22,000000,84.726,84.855,84.55,84.737,1.304
SU26224RMFS4,D,24/05/22,000000,84.737,84.81,84.508,84.732,2.434
SU26224RMFS4,D,25/05/22,000000,84.732,88.6,84.732,88.04,147.592
SU26224RMFS4,D,26/05/22,000000,88.5,90.097,88.295,88.521,35.229
SU26224RMFS4,D,27/05/22,000000,88,89.1,87.405,87.768,193.471
SU26224RMFS4,D,30/05/22,000000,88.2,88.206,87.406,88.129,18.449
SU26224RMFS4,D,31/05/22,000000,89.598,89.598,87.81,88.247,361.946
SU26224RMFS4,D,01/06/22,000000,88.297,89.25,87.903,89.103,65.078
SU26224RMFS4,D,02/06/22,000000,88.003,89.79,88.003,89.549,144.730
SU26224RMFS4,D,03/06/22,000000,89.647,89.892,89.352,89.566,77.818
SU26224RMFS4,D,06/06/22,000000,89.61,90.168,89.596,89.996,87.260
SU26224RMFS4,D,07/06/22,000000,91.599,91.599,90.025,90.076,32.864
SU26224RMFS4,D,08/06/22,000000,90.6,91.596,89.914,89.914,28.889
SU26224RMFS4,D,09/06/22,000000,90.1,90.988,89.6,90.988,76.424
SU26224RMFS4,D,10/06/22,000000,91,91.499,90.091,90.13,18.314
SU26224RMFS4,D,14/06/22,000000,90.2,91.003,89.9,90.012,102.804
SU26224RMFS4,D,15/06/22,000000,90.013,90.014,89.445,90.014,4.333
SU26224RMFS4,D,16/06/22,000000,90,90.427,90,90.253,11.077
SU26224RMFS4,D,17/06/22,000000,90.542,90.542,90.05,90.359,1.615
SU26224RMFS4,D,20/06/22,000000,90.399,90.594,90.359,90.53,2.042
SU26224RMFS4,D,21/06/22,000000,90.362,91.299,90,91.042,13.268
SU26224RMFS4,D,22/06/22,000000,91.394,91.7,90.752,90.87,8.575
SU26224RMFS4,D,23/06/22,000000,91.286,91.499,90.84,91.364,11.980
SU26224RMFS4,D,24/06/22,000000,91.55,91.842,91.55,91.815,8.518
SU26224RMFS4,D,27/06/22,000000,91.815,92.55,91.415,92.398,6.876
SU26224RMFS4,D,28/06/22,000000,93,93,92.303,92.303,4.529
SU26224RMFS4,D,29/06/22,000000,92.998,92.998,91.747,92.237,18.080
SU26224RMFS4,D,30/06/22,000000,92.595,92.595,91.727,92.013,11.595
SU26224RMFS4,D,01/07/22,000000,92.277,92.3,91.558,91.716,1.433.560
SU26224RMFS4,D,04/07/22,000000,91.716,92.041,90.9,91.016,1.224.213
SU26224RMFS4,D,05/07/22,000000,91.016,91.358,90.5,90.999,13.616
SU26224RMFS4,D,06/07/22,000000,92.482,92.482,90.576,91,11.599
SU26224RMFS4,D,07/07/22,000000,92.187,92.187,91.085,91.408,576
SU26224RMFS4,D,08/07/22,000000,91.409,92.37,91.325,91.401,3.221
SU26224RMFS4,D,11/07/22,000000,91.408,91.633,91.05,91.122,3.311
SU26224RMFS4,D,12/07/22,000000,91.947,91.947,90.78,90.851,7.859
SU26224RMFS4,D,13/07/22,000000,90.503,91.107,90.503,90.895,11.901
SU26224RMFS4,D,14/07/22,000000,90.8,90.968,90.664,90.672,6.139
SU26224RMFS4,D,15/07/22,000000,90.672,91.697,90.508,90.86,4.073
SU26224RMFS4,D,18/07/22,000000,91.06,91.499,90.69,90.775,3.598
SU26224RMFS4,D,19/07/22,000000,90.808,91.199,90.556,90.732,1.582
SU26224RMFS4,D,20/07/22,000000,90.85,90.85,90.482,90.67,4.526
SU26224RMFS4,D,21/07/22,000000,90.643,91.413,90.52,91.246,724.237
SU26224RMFS4,D,22/07/22,000000,91.893,92.889,91.294,92.61,931.447
SU26224RMFS4,D,25/07/22,000000,93.497,93.497,92.405,92.45,3.781
SU26224RMFS4,D,26/07/22,000000,92.656,92.656,92.309,92.467,2.163
SU26224RMFS4,D,27/07/22,000000,92.468,92.5,92.2,92.328,6.440
SU26224RMFS4,D,28/07/22,000000,92.494,92.899,92.15,92.45,12.834
SU26224RMFS4,D,29/07/22,000000,92.892,93.016,92.5,93.014,176.255
SU26224RMFS4,D,01/08/22,000000,93.016,93.974,92.67,92.7,3.568
SU26224RMFS4,D,02/08/22,000000,92.67,92.942,92.498,92.596,126.238
SU26224RMFS4,D,03/08/22,000000,92.403,92.616,92.403,92.583,3.769
SU26224RMFS4,D,04/08/22,000000,92.616,92.898,92.535,92.575,2.253
SU26224RMFS4,D,05/08/22,000000,92.53,92.773,92.35,92.622,2.883
SU26224RMFS4,D,08/08/22,000000,92.351,92.855,92.35,92.844,11.916
SU26224RMFS4,D,09/08/22,000000,92.854,93.498,92.767,92.968,11.362
SU26224RMFS4,D,10/08/22,000000,93.11,93.6,92.75,92.75,7.500
SU26224RMFS4,D,11/08/22,000000,92.895,93,91.921,92.01,103.458
SU26224RMFS4,D,12/08/22,000000,92.071,92.535,91.1,92.199,24.284
SU26224RMFS4,D,15/08/22,000000,92,92.443,91.363,92.306,15.877
SU26224RMFS4,D,16/08/22,000000,93,93,92.1,92.693,3.562
SU26224RMFS4,D,17/08/22,000000,92.995,92.995,92.28,92.841,2.544
SU26224RMFS4,D,18/08/22,000000,92.99,93.08,92.706,92.844,872.701
SU26224RMFS4,D,19/08/22,000000,93.1,93.1,92.633,92.651,1.341
SU26224RMFS4,D,22/08/22,000000,92.652,92.992,92.25,92.799,5.498
SU26224RMFS4,D,23/08/22,000000,92.992,92.992,92.651,92.793,1.389.255
SU26224RMFS4,D,24/08/22,000000,92.798,92.798,92.321,92.705,284.079
SU26224RMFS4,D,25/08/22,000000,92.334,92.798,92.334,92.588,1.343.524
SU26224RMFS4,D,26/08/22,000000,92.411,92.796,92.41,92.594,1.561
SU26224RMFS4,D,29/08/22,000000,92.594,92.67,92.093,92.654,37.803
SU26224RMFS4,D,30/08/22,000000,92.67,92.997,92.201,92.638,5.260
SU26224RMFS4,D,31/08/22,000000,92,92.775,91.7,92.601,28.594
SU26224RMFS4,D,01/09/22,000000,92.214,92.846,92.211,92.768,3.797
SU26224RMFS4,D,02/09/22,000000,92.769,92.975,92.651,92.88,2.529
SU26224RMFS4,D,05/09/22,000000,92.955,93.6,92.954,93.5,72.739
SU26224RMFS4,D,06/09/22,000000,93.767,94.4,93.504,93.93,98.722
SU26224RMFS4,D,07/09/22,000000,94.046,95.4,93.7,94.09,43.094
SU26224RMFS4,D,08/09/22,000000,94,94.199,93.511,93.511,24.579
SU26224RMFS4,D,09/09/22,000000,93.629,93.88,93.5,93.554,11.124
SU26224RMFS4,D,12/09/22,000000,93.869,94,93.2,93.882,11.684
SU26224RMFS4,D,13/09/22,000000,93.979,93.979,92.998,93.27,107.708
SU26224RMFS4,D,14/09/22,000000,93.25,93.799,92.883,93.235,9.292
SU26224RMFS4,D,15/09/22,000000,93.001,93.499,92.512,93.292,9.001
SU26224RMFS4,D,16/09/22,000000,93.059,93.832,91.652,91.652,952.719
SU26224RMFS4,D,19/09/22,000000,91.53,92.397,90.892,91.059,315.316
SU26224RMFS4,D,20/09/22,000000,91.058,91.078,88,88.083,613.915
SU26224RMFS4,D,21/09/22,000000,87.002,89.701,82.5,88.74,24.962
SU26224RMFS4,D,22/09/22,000000,88.749,90.257,87.291,87.291,36.073
SU26224RMFS4,D,23/09/22,000000,87.303,89.387,86.43,86.85,23.310
SU26224RMFS4,D,26/09/22,000000,86.853,89.275,82.888,85.9,26.700
SU26224RMFS4,D,27/09/22,000000,85.901,89.888,84.45,87.194,12.548
SU26224RMFS4,D,28/09/22,000000,89.495,89.499,86.5,86.709,70.937
SU26224RMFS4,D,29/09/22,000000,86.165,88.904,85.419,85.421,38.439
SU26224RMFS4,D,30/09/22,000000,85.79,85.79,84.6,85.349,5.645
SU26224RMFS4,D,03/10/22,000000,85.575,87.89,85.006,87.89,9.545
SU26224RMFS4,D,04/10/22,000000,87.8,87.8,85.905,87.096,14.110
SU26224RMFS4,D,05/10/22,000000,85.811,87.259,85.529,87.048,6.507
SU26224RMFS4,D,06/10/22,000000,87.227,87.415,86.853,87.336,94.736
